index,Unnamed: 0,age,num_children,gender,reported_height,reported_weight,reported_pants_size_waist,reported_pants_size_inseam,bra_size_chest,bra_size_cup,age_range,shoe_size_us,ankle_circum,spine_to_scye_len,spine_to_elbow_len,arm_len_spine_wrist,arm_len_shoulder_wrist,arm_len_shoulder_elbow,scye_circum,chest_circum,chest_circum_below_bust,chest_circum_scye,jean_inseam,hand_len,hip_circum,hip_height,neck_circum_base,bideltoid_breadth,height,thigh_circum_proximal,u_crotch,waist_circum_preferred,waist_height_preferred,weight,biacromial_breadth,bicristal_breadth,bust_to_bust,cervical_height,chest_height,interscye_dist,acromion_height,acromion_radial_len,ankle_height_inside,ankle_height_outside,axilla_height,elbow_height,knee_height,radial_stylion_len,sleeve_inseam,sleeve_outseam,acromion_radial_stylion_len,shoulder_len,dataset
65,1093.0,63.0,3.0,male,70.0,180.0,38.0,30.0,,,56-65,10.0,10.24,8.94,22.32,33.5,24.57,13.39,17.68,41.73,,40.16,30.63,7.68,42.28,33.86,19.09,18.82,69.21,22.95,25.79,39.21,39.72,177.5,15.87,14.04,10.68,59.92,48.66,15.18,57.64,13.1,3.78,2.795,52.245,44.98,19.055,10.145,16.62,22.395,23.245,8.93,caesar
66,1094.0,64.0,0.0,male,70.0,160.0,34.0,32.0,,,56-65,9.5,10.39,8.62,21.3,33.27,24.65,12.68,16.02,37.68,,39.09,31.61,8.35,37.87,35.39,18.11,18.15,69.25,21.3,24.49,33.98,41.1,157.0,16.54,13.15,9.22,60.16,48.66,14.73,56.87,12.92,3.425,2.835,51.89,44.665,20.43,10.655,18.56,23.045,23.575,8.62,caesar
67,1095.0,43.0,3.0,female,64.0,150.0,,,36.0,2.0,36-45,8.0,9.21,7.87,20.35,30.35,22.48,12.48,15.51,37.8,32.13,37.01,30.08,7.76,43.11,31.5,16.46,18.39,63.78,25.12,29.21,30.43,40.71,153.5,15.93,11.96,7.15,54.33,46.46,14.76,52.36,11.515,3.11,2.91,48.7,40.945,17.76,9.59,17.65,20.765,21.105,7.87,caesar
68,1096.0,54.0,4.0,female,67.0,158.0,,,36.0,1.0,46-55,10.0,9.06,8.15,21.26,31.73,23.58,13.11,18.31,38.27,33.11,38.39,30.28,7.13,41.93,36.46,17.13,18.58,66.5,23.23,30.04,35.51,41.18,162.5,15.34,13.36,7.47,57.01,47.95,14.84,55.16,12.395,3.15,2.72,50.71,42.99,18.19,9.98,17.6,21.94,22.375,8.15,caesar
69,1097.0,50.0,0.0,male,70.0,145.0,31.0,34.0,,,46-55,9.5,10.24,8.15,21.89,34.37,26.22,13.74,16.1,37.95,,39.09,33.82,7.99,36.93,37.05,17.48,17.48,70.31,20.98,25.63,31.06,43.82,145.5,16.52,11.59,9.01,60.71,52.44,14.02,58.075,13.57,3.31,2.915,53.82,44.96,20.865,11.1,19.91,24.1,24.67,8.15,caesar
70,1098.0,22.0,0.0,female,68.0,160.0,,,36.0,3.0,17-25,10.0,9.8,7.68,20.28,30.35,22.68,12.6,15.35,37.6,31.26,35.43,31.26,7.68,41.57,31.5,16.34,17.95,67.4,25.0,25.0,35.43,39.69,162.0,14.9,12.83,8.82,57.4,48.27,13.75,55.47,12.1,3.46,2.6,51.335,43.485,18.465,9.54,17.115,20.915,21.64,7.67,caesar
71,1099.0,23.0,1.0,male,68.0,161.0,34.0,30.0,,,17-25,8.0,9.65,8.94,21.38,33.27,24.33,12.44,16.81,39.61,,41.26,30.0,7.68,40.59,32.87,18.78,18.66,66.89,23.43,25.08,33.54,37.72,163.0,16.52,12.41,8.95,57.72,46.61,15.76,53.8,11.85,3.35,2.87,49.33,42.48,18.86,10.445,17.175,21.705,22.295,8.94,caesar
72,1100.0,30.0,0.0,female,68.0,145.0,,,38.0,1.0,26-35,10.0,9.69,7.99,20.75,30.75,22.76,12.76,14.76,34.76,29.8,34.41,30.94,7.6,39.17,32.44,16.34,17.28,67.13,22.91,23.43,31.02,39.13,140.5,15.35,11.3,7.72,57.01,48.11,13.95,54.885,12.62,3.11,2.76,51.025,42.715,18.23,9.235,17.54,21.59,21.855,7.99,caesar
73,11001.0,39.0,2.0,female,68.11,132.28,29.0,31.0,36.0,1.0,36-45,6.5,8.94,7.36,21.46,31.1,23.74,14.09,15.75,35.59,31.22,33.23,31.46,7.13,39.37,32.05,17.48,15.98,67.83,22.24,25.31,28.5,41.46,134.26,14.15,11.06,7.1,57.75,48.49,14.62,56.065,13.165,3.435,2.7,52.185,43.81,17.655,9.4,18.58,22.23,22.565,7.36,caesar
74,11002.0,31.0,0.0,female,66.14,136.69,,,,,26-35,8.5,9.76,8.03,20.87,30.31,22.28,12.83,16.42,33.82,29.57,34.25,29.69,7.32,40.43,31.14,15.79,16.89,66.69,23.9,27.32,27.17,39.53,139.33,,,,,,,,,,,,,,,,,,8.03,caesar
75,11009.0,44.0,3.0,female,64.96,191.8,36.0,30.0,40.0,2.0,36-45,,9.69,8.27,20.67,30.83,22.56,12.4,17.44,42.99,36.26,39.8,29.09,7.17,44.69,30.75,17.8,18.11,65.31,25.75,32.13,39.92,39.92,187.39,15.22,14.05,8.59,55.18,46.26,16.02,52.755,11.255,3.095,2.575,47.615,42.02,18.02,9.075,14.845,20.02,20.33,8.27,caesar
76,1101.0,40.0,0.0,female,65.5,149.0,,,34.0,2.0,36-45,6.0,8.82,7.87,20.87,31.54,23.66,12.99,15.94,37.24,31.65,35.24,29.53,7.32,41.42,31.65,16.73,17.13,64.96,25.0,28.43,30.91,40.59,151.0,14.49,12.45,7.94,55.43,46.38,13.83,53.385,12.055,3.07,2.715,49.41,41.515,17.795,9.7,17.44,21.16,21.755,7.88,caesar
77,11012.0,24.0,0.0,male,81.1,242.51,36.0,40.0,,,17-25,13.0,11.42,9.37,25.2,37.4,28.03,15.83,18.7,39.53,,40.59,39.57,8.78,42.95,39.02,19.92,19.88,80.83,25.79,27.36,36.06,48.19,237.22,,,,,,,,,,,,,,,,,,9.37,caesar
78,11017.0,33.0,2.0,female,62.99,127.87,28.0,,34.0,1.0,26-35,6.5,9.45,7.64,20.08,30.0,22.36,12.44,14.76,35.35,30.91,35.08,31.81,7.56,38.78,31.89,17.24,17.01,63.31,22.8,23.58,29.72,39.92,135.14,14.88,10.34,6.63,53.65,46.28,15.11,52.32,11.66,3.07,2.825,48.44,41.63,17.925,9.665,17.585,20.91,21.325,7.64,caesar
79,1102.0,24.0,0.0,female,69.0,159.0,,,34.0,2.0,17-25,9.0,9.41,7.68,21.06,31.5,23.82,13.39,16.22,38.98,32.99,38.19,32.36,7.76,40.75,34.25,16.81,18.11,67.72,23.98,24.02,34.65,41.42,158.5,15.2,12.43,7.94,58.66,49.76,13.57,55.945,12.425,3.46,2.91,52.09,43.56,19.645,10.155,18.295,21.98,22.58,7.68,caesar
80,11021.0,25.0,0.0,female,69.69,138.89,32.0,36.0,34.0,1.0,17-25,8.5,8.86,7.87,21.93,32.48,24.61,14.06,14.37,36.42,30.16,33.74,34.06,7.68,41.42,33.86,16.38,15.28,69.92,23.46,,35.47,41.5,145.51,14.66,10.78,7.37,59.86,50.87,13.16,56.475,12.795,3.51,2.705,53.26,44.68,18.815,9.82,19.55,22.415,22.615,7.87,caesar
81,11024.0,32.0,0.0,male,72.44,220.46,34.0,,,,26-35,11.0,10.83,9.76,24.8,36.22,26.46,15.04,20.55,43.27,,44.8,35.04,8.39,42.91,33.46,18.98,21.06,72.83,25.98,26.18,34.13,43.35,216.71,18.33,13.01,9.1,62.64,52.16,18.19,58.78,12.93,3.51,2.515,53.425,46.385,20.23,10.855,17.655,23.36,23.785,9.76,caesar
82,11025.0,56.0,1.0,male,73.62,180.78,33.0,34.0,,,56-65,10.0,11.61,9.72,23.62,35.12,25.39,13.9,16.85,38.7,,39.53,33.7,8.58,38.03,33.54,19.37,18.62,72.44,22.48,25.39,34.88,42.01,182.32,17.63,13.41,8.12,62.13,53.06,17.48,59.505,12.55,3.615,2.935,54.655,47.555,20.055,11.0,18.63,23.27,23.55,9.73,caesar
83,11026.0,40.0,3.0,female,68.11,198.42,34.0,33.0,42.0,2.0,36-45,10.5,9.76,9.02,22.83,33.07,24.06,13.82,17.09,42.52,38.19,42.36,32.56,7.28,44.17,33.35,17.76,19.02,68.9,26.81,29.33,35.67,42.91,195.11,16.23,12.79,6.85,59.19,49.4,16.3,56.65,12.535,3.27,2.8,52.2,45.11,18.42,10.025,17.035,21.88,22.56,9.01,caesar
84,11027.0,60.0,3.0,female,67.32,156.53,34.0,,,,56-65,9.5,9.8,8.58,21.46,31.77,23.19,12.87,14.76,35.83,31.65,35.2,31.73,7.6,41.93,31.93,16.26,16.46,66.73,24.45,28.94,31.65,42.2,155.21,,,,,,,,,,,,,,,,,,8.58,caesar
85,11029.0,60.0,1.0,male,70.08,216.05,38.0,,,,56-65,9.0,11.06,8.9,22.44,32.83,23.94,13.54,18.43,45.39,,42.09,31.38,7.99,41.57,31.46,19.69,18.19,68.07,24.37,30.47,40.79,41.06,217.6,15.68,14.01,10.25,58.48,48.09,15.74,55.48,12.74,3.3,2.86,50.445,43.355,19.065,10.43,16.93,22.285,23.17,8.89,caesar
86,1103.0,29.0,0.0,male,76.0,230.0,38.0,36.0,,,26-35,,11.22,8.82,23.43,36.02,27.2,14.61,18.27,41.3,,42.99,34.76,8.54,44.69,37.2,20.47,20.04,75.47,26.93,27.64,36.73,44.29,227.0,16.94,13.48,9.38,65.35,54.72,15.51,62.205,14.0,3.9,3.11,57.165,48.9,21.3,11.12,18.62,24.165,25.12,8.82,caesar
87,11031.0,55.0,2.0,female,64.17,138.89,,,36.0,1.0,46-55,,9.33,7.72,20.47,29.92,22.2,12.76,14.88,36.89,32.48,35.63,29.8,7.24,42.91,31.18,16.77,16.54,63.58,24.8,29.53,29.13,39.88,140.88,14.7,12.84,7.48,53.25,45.24,15.43,51.24,11.515,3.05,2.53,48.61,40.725,16.83,9.325,17.635,20.315,20.84,7.72,caesar
88,11033.0,33.0,2.0,male,72.44,187.39,34.0,,,,26-35,9.0,10.63,9.13,22.24,33.46,24.33,13.11,17.13,40.2,,40.91,32.72,7.44,,32.64,22.64,18.15,70.83,24.02,25.0,36.61,41.3,185.19,17.25,13.85,9.68,60.05,51.08,17.32,56.97,12.25,3.505,2.955,53.445,45.585,19.69,10.715,19.21,22.5,22.965,9.13,caesar
89,11035.0,38.0,1.0,female,68.9,136.69,29.0,33.0,34.0,0.0,36-45,8.5,9.49,7.87,21.46,32.28,24.41,13.58,14.33,36.42,31.1,36.38,34.02,7.52,37.72,34.65,17.13,16.77,68.7,21.18,25.51,28.43,43.43,135.8,15.56,10.95,7.33,57.54,50.9,15.55,56.29,12.815,3.125,2.465,52.635,43.77,18.87,10.285,19.005,22.325,23.1,7.87,caesar
90,11038.0,48.0,2.0,female,62.2,165.35,36.0,36.0,40.0,3.0,46-55,7.5,9.84,7.56,19.29,29.45,21.89,11.73,16.42,46.14,38.07,39.37,29.17,6.77,41.93,30.24,19.29,16.5,61.26,23.7,28.03,40.55,37.13,176.59,14.9,14.65,9.31,52.76,41.15,14.95,50.415,11.44,2.64,2.77,46.555,39.38,16.955,9.255,16.205,20.115,20.695,7.56,caesar
91,1104.0,40.0,2.0,male,71.0,182.0,34.0,33.0,,,36-45,10.0,10.63,8.74,22.01,34.69,25.94,13.27,17.24,40.71,,40.75,31.85,8.19,41.46,33.94,18.03,19.8,71.57,24.96,27.4,34.13,41.5,186.0,17.08,13.41,9.51,62.44,51.65,16.09,59.485,13.22,4.015,3.07,54.53,46.69,20.2,10.925,18.36,23.325,24.145,8.75,caesar
92,11040.0,48.0,3.0,male,70.87,242.51,,,,,46-55,8.5,11.06,8.66,22.24,32.24,23.58,13.58,18.78,47.95,,45.31,30.67,7.48,42.87,32.36,20.24,18.54,69.72,26.73,30.43,46.93,40.28,236.34,16.68,15.58,10.82,59.35,50.02,18.55,56.47,13.03,3.945,3.07,51.62,44.21,18.915,9.87,17.705,22.365,22.9,8.66,caesar
93,11042.0,57.0,0.0,female,66.14,138.89,28.0,30.0,36.0,1.0,56-65,8.5,9.84,7.87,20.83,30.98,23.11,12.95,16.14,35.43,31.1,34.29,31.06,7.09,37.87,31.3,15.75,16.46,66.38,22.6,26.57,29.13,41.77,138.89,15.33,12.49,7.47,56.74,46.62,15.04,53.925,11.95,2.995,2.675,49.99,42.465,18.145,9.075,16.695,20.43,21.025,7.87,caesar
94,11049.0,61.0,4.0,female,68.11,222.67,36.0,34.0,,,56-65,8.5,10.71,9.57,23.03,33.62,24.06,13.46,19.06,52.4,42.2,46.1,31.54,7.68,41.85,31.3,18.43,19.76,66.97,25.39,31.89,48.27,42.05,223.99,15.48,16.08,9.37,58.02,47.66,16.36,54.985,13.63,3.445,3.005,50.365,42.335,18.67,9.285,17.895,22.12,22.915,9.56,caesar
95,1105.0,49.0,2.0,female,64.0,180.0,,,36.0,3.0,46-55,8.5,10.04,7.95,20.71,30.24,22.28,12.76,17.32,37.72,31.73,36.22,28.23,7.44,45.67,30.0,16.93,18.07,63.98,27.09,30.24,32.83,39.13,180.0,14.6,13.25,8.08,54.72,47.09,13.14,53.07,11.28,3.23,2.72,48.98,42.205,16.615,9.055,15.725,19.75,20.335,7.96,caesar
96,11050.0,51.0,4.0,male,70.87,209.44,38.0,34.0,,,46-55,11.0,11.38,8.86,22.83,33.46,24.61,13.98,17.8,46.42,,44.76,31.3,7.32,42.72,35.79,19.17,19.96,70.35,24.33,30.71,,41.14,224.87,16.45,13.92,9.67,60.01,51.08,15.66,58.28,13.325,4.235,3.205,52.495,45.535,19.64,10.42,17.515,23.64,23.745,8.85,caesar
97,11051.0,55.0,1.0,female,70.08,209.44,36.0,40.0,38.0,1.0,46-55,10.5,11.73,8.66,22.83,33.66,25.0,14.17,18.27,44.09,38.7,42.24,31.54,7.44,45.67,33.94,19.37,17.56,68.5,26.1,34.45,37.76,42.64,212.53,15.26,13.88,8.84,59.35,50.06,14.22,56.755,13.39,3.305,2.89,52.685,44.305,18.985,9.25,17.98,22.97,22.64,8.66,caesar
98,11052.0,51.0,2.0,male,64.96,205.03,,,,,46-55,8.5,10.31,8.46,21.46,31.5,23.03,12.99,17.56,43.46,,40.71,32.6,7.09,40.94,33.19,19.96,18.5,68.94,22.99,25.0,40.16,40.08,205.03,15.33,13.5,9.39,59.65,50.22,15.05,57.525,12.495,3.375,3.155,53.45,46.54,19.215,9.515,17.7,21.35,22.01,8.47,caesar
99,11054.0,37.0,0.0,female,68.9,169.76,33.0,32.0,38.0,3.0,36-45,8.5,9.37,7.87,21.3,31.42,23.54,13.43,17.8,43.27,34.69,39.84,31.46,6.97,41.3,33.27,19.02,17.05,68.46,24.8,28.23,35.16,41.93,178.13,15.0,13.03,8.59,57.91,47.05,15.46,56.725,12.59,3.08,2.81,51.21,44.78,18.085,9.225,16.13,21.5,21.815,7.88,caesar
100,11057.0,34.0,3.0,female,70.08,119.05,38.0,30.0,34.0,0.0,26-35,8.5,10.0,8.86,21.5,30.59,21.73,12.64,14.84,35.98,30.71,36.77,31.65,7.48,38.11,32.56,18.7,17.6,68.5,21.81,25.79,30.51,41.26,132.28,14.01,12.31,7.25,56.57,47.92,14.11,54.965,12.51,3.195,2.76,50.69,42.975,18.05,8.875,17.06,21.28,21.385,8.86,caesar
101,1106.0,57.0,2.0,male,69.0,140.0,33.0,32.0,,,56-65,9.0,10.24,6.73,20.0,32.17,25.43,13.27,15.79,37.17,,37.44,30.47,7.68,36.42,33.5,16.34,16.93,67.28,19.65,23.5,32.95,39.65,133.5,15.0,12.05,8.18,57.64,48.11,13.75,55.12,13.425,3.54,3.11,49.96,42.38,19.37,10.09,18.09,23.075,23.515,6.74,caesar
102,11064.0,35.0,3.0,female,65.75,154.32,33.0,,,,26-35,7.5,9.09,7.48,19.88,29.65,22.17,12.4,16.5,41.3,31.61,37.8,31.06,6.97,41.46,30.98,15.94,16.1,65.35,24.02,28.07,34.33,40.63,160.94,,,,,,,,,,,,,,,,,,7.48,caesar
103,11072.0,36.0,2.0,male,72.05,202.83,34.0,34.0,,,36-45,10.0,10.79,9.65,22.44,33.27,23.62,12.8,17.4,41.38,,40.71,32.6,7.95,43.11,34.02,19.61,19.29,71.65,25.43,24.53,39.49,41.3,205.47,,,,,,,,,,,,,,,,,,9.65,caesar
104,11074.0,45.0,3.0,male,70.87,154.32,32.0,34.0,,,36-45,8.0,9.49,8.11,21.85,32.76,24.65,13.74,16.26,35.08,,36.38,33.15,7.32,36.93,35.08,18.27,17.48,69.65,21.97,25.35,31.85,42.17,149.91,14.89,11.58,8.72,59.59,51.46,15.26,57.74,12.475,3.42,2.76,53.045,45.86,19.565,9.98,17.87,22.41,22.455,8.11,caesar
105,11079.0,38.0,,female,60.24,196.21,,,,,36-45,,9.92,7.72,19.49,28.62,20.91,11.77,17.6,48.39,41.5,43.5,26.81,6.46,45.08,27.72,19.06,17.6,60.2,25.59,31.89,43.78,35.59,202.83,15.0,14.81,8.98,51.39,42.81,16.11,48.455,10.785,2.525,2.48,44.45,38.56,15.865,8.495,14.315,19.66,19.28,7.71,caesar
106,1108.0,19.0,0.0,male,69.0,147.0,31.0,31.0,,,17-25,9.0,9.76,8.78,21.18,32.52,23.74,12.4,15.71,37.4,,38.86,31.5,7.68,37.32,34.57,16.73,18.54,68.7,22.68,23.74,29.37,40.31,146.5,15.94,10.79,8.61,58.9,49.92,15.36,56.2,12.495,3.505,2.91,52.09,44.33,19.33,10.17,17.045,21.515,22.665,8.78,caesar
107,11081.0,36.0,4.0,male,74.8,143.3,,,,,36-45,8.5,10.04,7.87,22.24,34.06,26.18,14.37,15.75,35.04,,35.75,34.72,7.99,35.24,38.15,16.85,17.48,72.17,19.61,23.82,31.02,43.94,137.57,,,,,,,,,,,,,,,,,,7.88,caesar
108,11084.0,24.0,,female,66.54,110.23,29.0,32.0,,,17-25,7.5,9.09,6.54,19.88,29.17,22.64,13.35,14.61,31.14,27.52,31.14,30.39,7.05,35.91,31.5,14.92,14.53,65.16,20.2,23.5,26.14,39.49,112.66,,,,,,,,,,,,,,,,,,6.53,caesar
109,11085.0,65.0,2.0,male,67.72,169.76,33.0,32.0,,,56-65,8.0,10.63,8.62,22.52,32.28,23.66,13.9,17.68,40.35,,40.16,30.91,7.56,38.5,31.85,19.33,,67.95,21.5,25.0,37.4,39.17,178.13,,,,,,,,,,,,,,,,,,8.62,caesar
110,11086.0,35.0,2.0,female,64.17,189.6,36.0,32.0,,,26-35,8.5,9.69,7.48,20.28,31.1,23.62,12.8,18.5,47.56,38.98,42.13,30.2,7.24,44.69,31.73,16.65,19.96,64.88,27.44,30.12,37.17,38.98,199.52,,,,,,,,,,,,,,,,,,7.48,caesar
111,11088.0,22.0,0.0,female,62.99,227.08,46.0,,40.0,5.0,17-25,10.5,10.2,7.4,19.8,29.76,22.36,12.4,17.87,45.28,36.3,39.33,28.58,7.09,50.39,29.92,,17.09,62.8,,32.28,38.15,38.5,217.38,15.04,14.71,10.96,52.9,43.02,16.33,50.315,12.04,2.95,2.68,46.985,39.21,16.89,8.585,16.005,19.715,20.625,7.4,caesar
112,1109.0,30.0,0.0,female,67.0,130.0,,,36.0,2.0,26-35,8.0,9.25,8.11,21.06,31.06,22.95,12.95,14.25,33.07,28.11,32.56,30.71,7.13,37.8,32.48,16.46,16.42,66.69,21.34,23.23,27.68,39.21,127.0,14.85,11.38,6.46,57.01,48.19,13.1,54.41,12.285,3.66,2.755,50.51,42.56,18.03,9.49,17.53,21.205,21.775,8.11,caesar
113,11090.0,33.0,3.0,female,67.32,123.46,29.0,32.0,,,26-35,7.5,9.29,8.27,20.87,30.39,22.13,12.6,15.55,33.43,29.02,33.27,32.13,6.81,38.11,30.24,15.71,17.05,66.77,22.28,27.44,27.17,41.77,125.88,,,,,,,,,,,,,,,,,,8.26,caesar
114,11092.0,43.0,0.0,female,62.99,121.25,,,36.0,1.0,36-45,7.5,9.37,8.5,20.47,30.59,22.09,11.97,13.78,36.5,30.67,35.59,29.45,7.01,39.69,31.54,16.14,15.91,62.95,22.83,26.81,28.54,39.02,126.55,15.22,12.03,7.57,53.69,45.45,14.82,50.655,10.99,2.955,2.47,47.86,40.135,16.6,9.32,17.2,19.69,20.31,8.5,caesar
115,11094.0,22.0,0.0,female,70.87,121.25,32.0,34.0,,,17-25,,9.61,7.68,20.98,31.22,23.54,13.31,14.76,31.89,28.35,32.09,34.57,7.32,35.51,33.62,15.71,15.67,69.57,21.06,25.98,23.86,43.62,120.59,,,,,,,,,,,,,,,,,,7.68,caesar
116,11096.0,24.0,0.0,female,67.72,156.53,33.0,30.0,36.0,1.0,17-25,8.5,9.49,8.39,21.61,31.22,22.83,13.23,16.18,37.01,31.42,36.65,31.81,7.4,42.72,32.44,18.86,18.5,68.39,25.0,29.33,33.15,40.83,160.72,14.77,12.1,8.35,58.38,48.8,15.65,56.44,12.79,3.07,2.695,51.575,44.29,17.95,9.615,17.58,21.62,22.405,8.39,caesar
117,11098.0,31.0,0.0,female,67.72,147.71,32.0,34.0,34.0,1.0,26-35,8.5,9.72,8.5,22.24,33.58,25.08,13.74,15.24,35.79,31.02,35.43,34.13,7.64,41.02,35.31,17.24,16.93,67.87,25.24,25.79,29.96,43.27,158.95,14.18,10.97,8.48,58.32,49.32,13.47,56.29,13.215,2.89,2.545,51.725,43.82,18.705,10.015,18.505,22.63,23.23,8.5,caesar
118,11099.0,33.0,2.0,male,69.29,154.32,32.0,33.0,,,26-35,8.5,10.2,8.07,22.05,33.15,25.08,13.98,16.26,36.57,,37.83,32.13,7.95,37.91,34.45,17.68,17.52,68.7,21.89,22.83,33.46,39.53,149.47,16.1,11.89,9.01,58.58,50.85,15.34,56.815,12.94,3.33,2.695,53.21,44.615,19.3,10.28,18.915,23.315,23.22,8.07,caesar
119,1110.0,27.0,0.0,male,67.0,125.0,29.0,30.0,,,26-35,7.5,9.76,7.76,20.16,31.34,23.58,12.4,14.8,32.48,,34.09,30.12,7.36,33.7,33.7,16.73,16.73,66.54,19.13,24.53,28.19,40.0,121.5,15.34,10.62,7.31,57.01,48.74,12.99,53.975,11.915,3.19,2.795,50.275,42.345,18.19,9.865,17.725,21.345,21.78,7.76,caesar
120,11105.0,45.0,2.0,female,59.06,114.64,,,34.0,2.0,36-45,6.5,8.7,7.24,18.9,27.87,20.63,11.65,15.0,33.98,28.62,31.81,27.8,6.65,37.76,27.99,15.75,14.45,59.29,22.32,27.17,28.15,35.94,113.76,13.97,10.33,7.1,49.88,41.55,14.34,47.325,10.48,2.49,2.345,43.65,37.335,15.71,8.105,14.715,18.475,18.585,7.24,caesar
121,11106.0,28.0,2.0,female,60.63,136.69,,,36.0,2.0,26-35,6.5,9.17,7.05,19.09,28.54,21.5,12.05,13.27,38.39,31.85,35.79,27.95,6.77,40.79,29.72,17.8,16.26,61.54,23.43,27.17,30.39,38.07,142.86,13.66,11.81,7.56,52.18,43.11,14.89,50.635,11.125,2.76,2.42,45.99,40.995,16.375,8.8,15.36,19.445,19.925,7.04,caesar
122,11107.0,24.0,0.0,female,70.08,222.67,36.0,,40.0,3.0,17-25,,10.91,8.27,22.99,33.66,25.39,14.72,18.9,49.17,39.45,44.96,33.5,8.03,46.14,35.0,19.8,18.11,69.49,27.2,27.17,43.98,41.69,229.06,,,,,,,,,,,,,,,,,,8.27,caesar
123,1111.0,24.0,0.0,male,68.0,170.0,32.0,33.0,,,17-25,8.0,10.12,8.86,22.2,33.5,24.65,13.35,16.46,39.33,,40.28,32.01,7.44,40.75,33.86,17.64,19.09,67.95,24.96,23.46,33.15,40.2,171.5,16.11,13.18,9.26,58.9,50.0,15.87,55.315,13.255,3.31,2.56,51.06,42.695,19.53,10.035,18.335,22.67,23.29,8.85,caesar
124,11112.0,38.0,0.0,female,64.57,178.57,33.0,,38.0,3.0,36-45,7.5,9.09,7.6,20.08,29.53,21.93,12.48,15.83,41.34,34.84,38.11,29.02,7.01,41.34,30.98,18.15,17.99,64.29,24.41,27.36,33.9,38.43,170.2,14.54,12.92,8.44,54.06,44.77,16.43,52.38,10.695,2.965,2.49,48.585,41.88,16.22,9.19,15.68,19.67,19.885,7.6,caesar
125,11113.0,57.0,0.0,male,64.96,147.71,,,,,56-65,7.5,10.0,7.87,20.28,28.94,21.06,12.4,15.94,39.06,,38.58,27.99,7.01,37.24,29.72,17.09,18.58,62.8,20.91,26.77,35.2,36.18,148.81,,,,,,,,,,,,,,,,,,7.88,caesar
126,11116.0,52.0,1.0,female,66.54,136.69,29.0,30.0,34.0,1.0,46-55,10.5,9.76,8.07,20.47,30.59,22.52,12.4,14.92,34.49,30.12,34.65,31.57,7.36,39.65,31.97,17.13,16.1,66.97,22.44,27.48,27.6,41.06,135.14,15.17,11.03,6.85,56.82,48.05,14.73,54.295,12.085,3.125,2.455,50.78,43.105,17.955,9.485,17.36,21.11,21.57,8.07,caesar
127,11124.0,37.0,0.0,female,72.05,253.53,42.0,36.0,40.0,3.0,36-45,11.5,11.22,8.62,22.87,33.86,25.24,14.25,22.2,47.32,39.21,43.9,34.17,7.64,49.17,38.15,19.29,20.75,72.8,30.71,33.82,42.52,46.57,263.01,16.54,14.54,8.83,62.72,51.93,18.25,60.145,13.065,3.375,3.18,54.405,47.68,20.105,9.99,17.105,22.825,23.055,8.62,caesar
128,11127.0,46.0,0.0,female,64.96,147.71,32.0,32.0,38.0,2.0,46-55,7.5,9.45,7.68,20.47,29.92,22.24,12.8,16.61,38.19,32.56,35.98,29.88,6.81,39.92,32.09,16.34,15.94,64.96,22.83,25.98,31.06,39.76,143.52,14.5,11.93,8.37,55.7,46.3,15.12,53.69,12.035,2.99,2.435,49.92,42.005,17.31,8.74,16.53,20.6,20.775,7.68,caesar
129,11128.0,40.0,0.0,female,68.11,147.71,33.0,32.0,34.0,1.0,36-45,,9.65,8.66,21.73,32.28,23.62,13.07,15.04,35.08,30.87,35.28,31.26,7.28,41.54,30.87,15.67,16.57,68.58,23.58,31.3,28.43,42.2,150.58,14.94,12.83,7.88,57.58,48.44,14.65,55.695,12.215,3.12,2.42,51.38,44.005,17.355,9.12,16.865,21.195,21.335,8.66,caesar
130,1113.0,25.0,0.0,male,73.5,200.0,33.0,34.0,,,17-25,10.5,10.71,9.09,23.15,36.06,26.97,14.06,17.83,40.39,,41.61,34.13,8.46,43.23,36.89,18.11,20.12,72.56,25.47,25.35,34.02,43.31,195.5,17.71,12.66,8.81,62.99,53.07,16.0,59.565,13.53,3.82,3.11,54.565,46.615,20.75,11.525,19.705,24.475,25.055,9.09,caesar
131,11131.0,39.0,0.0,male,77.95,198.42,33.0,36.0,,,36-45,11.0,11.38,8.31,22.8,34.65,26.34,14.49,18.03,40.55,,40.55,36.46,8.46,40.04,37.28,19.49,18.78,77.01,23.62,23.39,37.05,44.92,198.42,16.74,12.73,9.47,66.81,56.13,15.22,64.325,13.715,3.59,3.09,58.8,51.275,21.6,11.76,19.605,24.89,25.475,8.31,caesar
132,11137.0,49.0,1.0,male,71.65,187.39,36.0,,,,46-55,11.0,10.91,8.46,22.24,33.31,24.84,13.78,17.44,42.68,,41.18,33.98,8.46,40.47,33.5,20.2,18.54,71.46,22.09,26.14,35.83,40.59,187.17,17.04,13.11,9.88,60.2,51.67,17.64,58.175,12.86,3.44,2.805,52.78,45.945,19.965,10.38,17.65,23.28,23.24,8.47,caesar
133,1114.0,34.0,1.0,male,72.0,193.0,34.0,34.0,,,26-35,10.5,10.63,8.9,22.44,34.72,25.83,13.54,17.48,41.69,,42.4,31.1,8.07,41.97,34.33,19.09,20.67,70.94,24.06,25.08,35.55,39.96,200.0,17.66,13.53,10.14,60.94,50.63,16.87,57.68,13.19,3.94,3.11,53.345,44.53,19.92,11.1,19.485,23.91,24.29,8.89,caesar
